simulator,x0,s_oracle
mm1_sojourn,0.3666666666666667,1.5789473684210527
mm1_sojourn,0.36867167919799504,1.5839618896387457
mm1_sojourn,0.37067669172932327,1.5890083632019114
mm1_sojourn,0.3726817042606516,1.5940870954854174
mm1_sojourn,0.37468671679197996,1.5991983967935872
mm1_sojourn,0.3766917293233083,1.6043425814234018
mm1_sojourn,0.37869674185463664,1.6095199677289231
mm1_sojourn,0.3807017543859649,1.6147308781869687
mm1_sojourn,0.3827067669172932,1.619975639464068
mm1_sojourn,0.38471177944862156,1.625254582484725
mm1_sojourn,0.3867167919799499,1.6305680425010218
mm1_sojourn,0.38872180451127825,1.6359163591635917
mm1_sojourn,0.3907268170426065,1.6412998765939941
mm1_sojourn,0.3927318295739348,1.6467189434585225
mm1_sojourn,0.39473684210526316,1.6521739130434783
mm1_sojourn,0.3967418546365915,1.6576651433319485
mm1_sojourn,0.39874686716791985,1.6631929970821178
mm1_sojourn,0.4007518796992481,1.6687578419071518
mm1_sojourn,0.4027568922305764,1.674360050356693
mm1_sojourn,0.40476190476190477,1.68
mm1_sojourn,0.4067669172932331,1.6856780735107733
mm1_sojourn,0.40877192982456145,1.6913946587537094
mm1_sojourn,0.4107769423558897,1.69715014887282
mm1_sojourn,0.412781954887218,1.7029449423815621
mm1_sojourn,0.41478696741854637,1.708779443254818
mm1_sojourn,0.4167919799498747,1.7146540610227763
mm1_sojourn,0.41879699248120306,1.720569210866753
mm1_sojourn,0.4208020050125313,1.7265253137170056
mm1_sojourn,0.42280701754385963,1.7325227963525835
mm1_sojourn,0.424812030075188,1.738562091503268
mm1_sojourn,0.4268170426065163,1.7446436379536512
mm1_sojourn,0.42882205513784466,1.7507678806494078
mm1_sojourn,0.4308270676691729,1.7569352708058124
mm1_sojourn,0.43283208020050123,1.7631462660185593
mm1_sojourn,0.4348370927318296,1.7694013303769403
mm1_sojourn,0.4368421052631579,1.7757009345794392
mm1_sojourn,0.43884711779448626,1.782045556051809
mm1_sojourn,0.4408521303258145,1.7884356790676825
mm1_sojourn,0.44285714285714284,1.7948717948717947
mm1_sojourn,0.4448621553884712,1.8013544018058691
mm1_sojourn,0.4468671679197995,1.8078840054372451
mm1_sojourn,0.44887218045112787,1.814461118690314
mm1_sojourn,0.4508771929824561,1.8210862619808306
mm1_sojourn,0.45288220551378444,1.8277599633531836
mm1_sojourn,0.4548872180451128,1.8344827586206898
mm1_sojourn,0.4568922305764411,1.8412551915089987
mm1_sojourn,0.45889724310776947,1.8480778138026865
mm1_sojourn,0.4609022556390977,1.8549511854951184
mm1_sojourn,0.46290726817042605,1.8618758749416704
mm1_sojourn,0.4649122807017544,1.8688524590163935
mm1_sojourn,0.46691729323308273,1.8758815232722146
mm1_sojourn,0.4689223057644111,1.8829636621047665
mm1_sojourn,0.4709273182957393,1.890099478919943
mm1_sojourn,0.47293233082706765,1.897289586305278
mm1_sojourn,0.474937343358396,1.9045346062052506
mm1_sojourn,0.47694235588972433,1.911835170100623
mm1_sojourn,0.4789473684210527,1.9191919191919193
mm1_sojourn,0.4809523809523809,1.9266055045871557
mm1_sojourn,0.48295739348370925,1.9340765874939407
mm1_sojourn,0.4849624060150376,1.9416058394160585
mm1_sojourn,0.48696741854636594,1.9491939423546654
mm1_sojourn,0.4889724310776943,1.9568415890142228
mm1_sojourn,0.4909774436090225,1.9645494830132937
mm1_sojourn,0.49298245614035086,1.972318339100346
mm1_sojourn,0.4949874686716792,1.9801488833746899
mm1_sojourn,0.49699248120300754,1.9880418535127056
mm1_sojourn,0.4989974937343359,1.9959979989995
mm1_sojourn,0.5010025062656641,2.0040180813661475
mm1_sojourn,0.5030075187969925,2.012102874432678
mm1_sojourn,0.5050125313283208,2.020253164556962
mm1_sojourn,0.5070175438596491,2.0284697508896796
mm1_sojourn,0.5090225563909775,2.0367534456355285
mm1_sojourn,0.5110275689223057,2.045105074320861
mm1_sojourn,0.5130325814536341,2.0535254760679362
mm1_sojourn,0.5150375939849624,2.062015503875969
mm1_sojourn,0.5170426065162907,2.0705760249091854
mm1_sojourn,0.5190476190476191,2.0792079207920793
mm1_sojourn,0.5210526315789473,2.0879120879120876
mm1_sojourn,0.5230576441102757,2.0966894377299
mm1_sojourn,0.525062656641604,2.1055408970976255
mm1_sojourn,0.5270676691729324,2.114467408585056
mm1_sojourn,0.5290726817042607,2.123469930814263
mm1_sojourn,0.5310776942355889,2.132549438802779
mm1_sojourn,0.5330827067669173,2.1417069243156197
mm1_sojourn,0.5350877192982456,2.150943396226415
mm1_sojourn,0.537092731829574,2.1602598808879265
mm1_sojourn,0.5390977443609023,2.169657422512235
mm1_sojourn,0.5411027568922305,2.1791370835608954
mm1_sojourn,0.5431077694235589,2.188699945145365
mm1_sojourn,0.5451127819548872,2.1983471074380163
mm1_sojourn,0.5471177944862156,2.208079690094079
mm1_sojourn,0.5491228070175439,2.217898832684825
mm1_sojourn,0.5511278195488721,2.2278056951423784
mm1_sojourn,0.5531328320802005,2.237801458216489
mm1_sojourn,0.5551378446115288,2.247887323943662
mm1_sojourn,0.5571428571428572,2.2580645161290325
mm1_sojourn,0.5591478696741855,2.2683342808413873
mm1_sojourn,0.5611528822055137,2.278697886921759
mm1_sojourn,0.5631578947368421,2.289156626506024
mm1_sojourn,0.5651629072681704,2.2997118155619596
mm1_sojourn,0.5671679197994988,2.3103647944412278
mm1_sojourn,0.5691729323308271,2.3211169284467714
mm1_sojourn,0.5711779448621553,2.3319696084161308
mm1_sojourn,0.5731829573934837,2.3429242513211976
mm1_sojourn,0.575187969924812,2.353982300884956
mm1_sojourn,0.5771929824561404,2.3651452282157677
mm1_sojourn,0.5791979949874687,2.3764145324597976
mm1_sojourn,0.5812030075187969,2.387791741472172
mm1_sojourn,0.5832080200501253,2.3992784125075164
mm1_sojourn,0.5852130325814536,2.4108761329305137
mm1_sojourn,0.587218045112782,2.422586520947177
mm1_sojourn,0.5892230576441103,2.4344112263575353
mm1_sojourn,0.5912280701754385,2.446351931330472
mm1_sojourn,0.5932330827067669,2.4584103512014788
mm1_sojourn,0.5952380952380952,2.4705882352941178
mm1_sojourn,0.5972431077694236,2.4828873677660237
mm1_sojourn,0.5992481203007519,2.4953095684803004
mm1_sojourn,0.6012531328320802,2.5078566939032054
mm1_sojourn,0.6032581453634085,2.5205306380290584
mm1_sojourn,0.6052631578947368,2.533333333333333
mm1_sojourn,0.6072681704260652,2.546266751754946
mm1_sojourn,0.6092731829573934,2.559332905708787
mm1_sojourn,0.6112781954887218,2.5725338491295933
mm1_sojourn,0.6132832080200501,2.5858716785482825
mm1_sojourn,0.6152882205513784,2.599348534201954
mm1_sojourn,0.6172932330827068,2.612966601178782
mm1_sojourn,0.619298245614035,2.626728110599078
mm1_sojourn,0.6213032581453634,2.6406353408338843
mm1_sojourn,0.6233082706766917,2.654690618762475
mm1_sojourn,0.62531328320802,2.668896321070234
mm1_sojourn,0.6273182957393484,2.683254875588433
mm1_sojourn,0.6293233082706766,2.6977687626774842
mm1_sojourn,0.631328320802005,2.7124405166553363
mm1_sojourn,0.6333333333333333,2.727272727272727
mm1_sojourn,0.6353383458646616,2.7422680412371134
mm1_sojourn,0.63734335839599,2.7574291637871458
mm1_sojourn,0.6393483709273182,2.772758860319666
mm1_sojourn,0.6413533834586466,2.7882599580712784
mm1_sojourn,0.6433583959899749,2.8039353478566404
mm1_sojourn,0.6453634085213033,2.8197879858657244
mm1_sojourn,0.6473684210526316,2.8358208955223883
mm1_sojourn,0.6493734335839598,2.8520371694067186
mm1_sojourn,0.6513784461152882,2.868439971243709
mm1_sojourn,0.6533834586466165,2.8850325379609543
mm1_sojourn,0.6553884711779449,2.901818181818182
mm1_sojourn,0.6573934837092732,2.918800292611558
mm1_sojourn,0.6593984962406014,2.9359823399558493
mm1_sojourn,0.6614035087719298,2.953367875647668
mm1_sojourn,0.6634085213032581,2.970960536113179
mm1_sojourn,0.6654135338345865,2.98876404494382
mm1_sojourn,0.6674185463659148,3.006782215523738
mm1_sojourn,0.669423558897243,3.0250189537528422
mm1_sojourn,0.6714285714285714,3.0434782608695645
mm1_sojourn,0.6734335839598997,3.06216423637759
mm1_sojourn,0.6754385964912281,3.081081081081081
mm1_sojourn,0.6774436090225564,3.1002331002331003
mm1_sojourn,0.6794486215538846,3.1196247068021883
mm1_sojourn,0.681453634085213,3.1392604248623126
mm1_sojourn,0.6834586466165413,3.159144893111639
mm1_sojourn,0.6854636591478697,3.1792828685258963
mm1_sojourn,0.687468671679198,3.1996792301523658
mm1_sojourn,0.6894736842105262,3.220338983050847
mm1_sojourn,0.6914786967418546,3.2412672623883014
mm1_sojourn,0.6934837092731829,3.2624693376941942
mm1_sojourn,0.6954887218045113,3.2839506172839505
mm1_sojourn,0.6974937343358396,3.3057166528583264
mm1_sojourn,0.6994987468671678,3.3277731442869047
mm1_sojourn,0.7015037593984962,3.350125944584382
mm1_sojourn,0.7035087719298245,3.372781065088757
mm1_sojourn,0.7055137844611529,3.3957446808510636
mm1_sojourn,0.7075187969924812,3.419023136246787
mm1_sojourn,0.7095238095238094,3.442622950819671
mm1_sojourn,0.7115288220551378,3.4665508253692434
mm1_sojourn,0.7135338345864661,3.4908136482939627
mm1_sojourn,0.7155388471177945,3.515418502202643
mm1_sojourn,0.7175438596491228,3.5403726708074537
mm1_sojourn,0.719548872180451,3.5656836461125994
mm1_sojourn,0.7215538847117794,3.591359135913591
