macrorep,simulator,budget,comparison,delta_max_pairwise_score_ks,delta_mean_pairwise_score_ks,delta_bin_mean_score_range
12,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.020000000000000018,0.028888888888888853,-0.03900471820995993
12,raised_floor_gauss,100,oracle_minus_fixed,-0.27,-0.14244444444444446,-0.11956642657577338
12,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.31000000000000005,0.1468888888888888,0.07325624836477389
12,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,-0.039999999999999925,0.006888888888888778,-0.06233390526911946
12,raised_floor_gauss,250,oracle_minus_fixed,-0.35,-0.14,-0.13559015363389335
12,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.16000000000000003,0.09399999999999997,0.04674307508743959
12,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.030000000000000027,-0.0102222222222223,-0.05163704233372848
12,raised_floor_gauss,500,oracle_minus_fixed,-0.19000000000000006,-0.10422222222222227,-0.09838011742116808
12,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.17000000000000004,0.07111111111111107,0.03776890396222245
12,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.07999999999999996,-0.03288888888888891,-0.07242720707046613
12,raised_floor_gauss,1000,oracle_minus_fixed,-0.25,-0.10399999999999998,-0.11019611103268857
12,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.32,0.15044444444444438,0.06464603784587906
12,raised_floor_t3,100,plugin_sd_nw_minus_fixed,0.0,-0.002888888888888941,-0.02468214087151968
12,raised_floor_t3,100,oracle_minus_fixed,-0.32,-0.15333333333333332,-0.08932817871739875
12,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.12000000000000005,0.08600000000000008,0.04638871998235747
12,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.15999999999999992,-0.07844444444444432,-0.09243298933864308
12,raised_floor_t3,250,oracle_minus_fixed,-0.27999999999999997,-0.1644444444444444,-0.13882170932100055
12,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.10000000000000003,0.07044444444444439,0.040411542489412366
12,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.18999999999999995,-0.0977777777777778,-0.09023660953136864
12,raised_floor_t3,500,oracle_minus_fixed,-0.29,-0.1682222222222222,-0.130648152020781
12,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.09000000000000002,0.0377777777777778,0.013907246696319903
12,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.19999999999999996,-0.12688888888888888,-0.11119787820448188
12,raised_floor_t3,1000,oracle_minus_fixed,-0.29,-0.16466666666666668,-0.12510512490080178
13,mm1_sojourn,100,plugin_sd_nw_minus_oracle,0.10000000000000003,0.021333333333333315,0.025871759910126593
13,mm1_sojourn,100,plugin_sd_nw_minus_fixed,0.22999999999999998,0.0606666666666667,0.011556213212687391
13,mm1_sojourn,100,oracle_minus_fixed,0.12999999999999995,0.03933333333333339,-0.014315546697439202
13,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.009999999999999981,-0.007111111111111096,0.00816853548434461
13,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.03,0.0020000000000000018,-0.004786630188499244
13,mm1_sojourn,250,oracle_minus_fixed,0.020000000000000018,0.009111111111111098,-0.012955165672843855
13,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.07,0.023333333333333345,0.0030068592361235102
13,mm1_sojourn,500,plugin_sd_nw_minus_fixed,-0.010000000000000009,0.016000000000000014,-0.014014779372824235
13,mm1_sojourn,500,oracle_minus_fixed,-0.08000000000000002,-0.007333333333333331,-0.017021638608947745
13,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,-0.020000000000000018,0.011999999999999983,-0.006684991919140515
13,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.04999999999999999,0.01733333333333334,-0.009607990642347186
13,mm1_sojourn,1000,oracle_minus_fixed,0.07,0.005333333333333357,-0.002922998723206671
13,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.45000000000000007,0.1997777777777778,0.11735719223073103
13,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.21000000000000002,0.10222222222222224,0.025446013374969517
13,raised_floor_gauss,100,oracle_minus_fixed,-0.24000000000000002,-0.09755555555555556,-0.09191117885576151
13,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.29000000000000004,0.13733333333333328,0.07503841390244613
13,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,0.020000000000000018,0.04266666666666663,-0.044053595753820174
13,raised_floor_gauss,250,oracle_minus_fixed,-0.27,-0.09466666666666665,-0.1190920096562663
13,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.28,0.12000000000000002,0.07522090518483635
13,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.030000000000000027,0.0011111111111111738,-0.0368273475649413
13,raised_floor_gauss,500,oracle_minus_fixed,-0.31000000000000005,-0.11888888888888885,-0.11204825274977764
13,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.17000000000000004,0.09688888888888891,0.04153634238235934
13,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.08999999999999997,-0.010444444444444423,-0.06138875379886852
13,raised_floor_gauss,1000,oracle_minus_fixed,-0.26,-0.10733333333333334,-0.10292509618122786
13,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.33,0.19466666666666663,0.09937419613221726
13,raised_floor_t3,100,plugin_sd_nw_minus_fixed,-0.020000000000000018,0.01622222222222225,-0.02471605317025627
13,raised_floor_t3,100,oracle_minus_fixed,-0.35000000000000003,-0.17844444444444438,-0.12409024930247353
13,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.14999999999999997,0.09288888888888891,0.04955421493147373
13,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.08000000000000007,-0.03755555555555562,-0.07928346226911981
13,raised_floor_t3,250,oracle_minus_fixed,-0.23000000000000004,-0.13044444444444453,-0.12883767720059353
13,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.16999999999999998,0.07666666666666666,0.048692069925636766
13,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.16000000000000003,-0.09088888888888885,-0.10690604760349054
13,raised_floor_t3,500,oracle_minus_fixed,-0.33,-0.1675555555555555,-0.1555981175291273
13,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.12,0.06022222222222218,0.04147999788566269
13,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.17999999999999994,-0.08400000000000002,-0.08978448945313507
13,raised_floor_t3,1000,oracle_minus_fixed,-0.29999999999999993,-0.1442222222222222,-0.13126448733879775
14,mm1_sojourn,100,plugin_sd_nw_minus_oracle,0.030000000000000027,0.0022222222222222643,0.007832764373235102
14,mm1_sojourn,100,plugin_sd_nw_minus_fixed,0.08000000000000002,0.004000000000000031,-0.021129999360539886
14,mm1_sojourn,100,oracle_minus_fixed,0.04999999999999999,0.001777777777777767,-0.028962763733774988
14,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.010000000000000009,0.022222222222222213,0.004138808984425174
14,mm1_sojourn,250,plugin_sd_nw_minus_fixed,-0.01999999999999999,0.010888888888888892,-0.021157829288262597
14,mm1_sojourn,250,oracle_minus_fixed,-0.03,-0.01133333333333332,-0.02529663827268777
14,mm1_sojourn,500,plugin_sd_nw_minus_oracle,-0.020000000000000018,-0.005111111111111122,-0.004668432242156448
14,mm1_sojourn,500,plugin_sd_nw_minus_fixed,-0.08000000000000002,-0.012888888888888894,-0.06409987308998963
14,mm1_sojourn,500,oracle_minus_fixed,-0.06,-0.007777777777777772,-0.05943144084783318
14,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,-0.030000000000000027,-0.01911111111111112,0.004286683048181111
14,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.010000000000000009,-0.017111111111111063,-0.012424176174955642
14,mm1_sojourn,1000,oracle_minus_fixed,0.040000000000000036,0.0020000000000000573,-0.016710859223136754
14,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.46,0.22044444444444447,0.11443909342156028
14,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.18000000000000005,0.09333333333333343,0.009138687123822986
14,raised_floor_gauss,100,oracle_minus_fixed,-0.27999999999999997,-0.12711111111111104,-0.10530040629773729
14,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.28,0.11599999999999994,0.074953912347563
14,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,-0.010000000000000009,0.006888888888888861,-0.026638258590203565
14,raised_floor_gauss,250,oracle_minus_fixed,-0.29000000000000004,-0.10911111111111108,-0.10159217093776657
14,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.19999999999999996,0.09244444444444433,0.05052739011666961
14,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.07000000000000006,-0.0155555555555556,-0.052115840152320125
14,raised_floor_gauss,500,oracle_minus_fixed,-0.27,-0.10799999999999993,-0.10264323026898974
14,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.23,0.08444444444444452,0.055022741147620735
14,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,0.0,-0.0086666666666666,-0.032552641661304504
14,raised_floor_gauss,1000,oracle_minus_fixed,-0.23,-0.09311111111111112,-0.08757538280892524
14,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.33999999999999997,0.1695555555555556,0.062309780233120504
14,raised_floor_t3,100,plugin_sd_nw_minus_fixed,0.039999999999999925,0.026666666666666672,-0.04472227839069051
14,raised_floor_t3,100,oracle_minus_fixed,-0.30000000000000004,-0.14288888888888893,-0.10703205862381102
14,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.11999999999999994,0.08155555555555555,0.03477425824582704
14,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.15000000000000002,-0.0646666666666667,-0.11485960768219525
14,raised_floor_t3,250,oracle_minus_fixed,-0.26999999999999996,-0.14622222222222225,-0.1496338659280223
14,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.22000000000000003,0.08622222222222217,0.04822365911848536
14,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.12,-0.050000000000000044,-0.057957944461683536
14,raised_floor_t3,500,oracle_minus_fixed,-0.34,-0.13622222222222222,-0.1061816035801689
14,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.21999999999999997,0.07755555555555566,0.04988981271829228
14,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.12,-0.06466666666666665,-0.08399813199074105
14,raised_floor_t3,1000,oracle_minus_fixed,-0.33999999999999997,-0.1422222222222223,-0.1338879447090333
15,mm1_sojourn,100,plugin_sd_nw_minus_oracle,0.13,0.03311111111111115,0.027564337513420634
15,mm1_sojourn,100,plugin_sd_nw_minus_fixed,0.19999999999999996,0.039555555555555594,0.03040380223892622
15,mm1_sojourn,100,oracle_minus_fixed,0.06999999999999995,0.006444444444444447,0.002839464725505586
15,mm1_sojourn,250,plugin_sd_nw_minus_oracle,-0.010000000000000009,0.011555555555555569,0.01700067889183718
15,mm1_sojourn,250,plugin_sd_nw_minus_fixed,-0.010000000000000009,-0.0042222222222222106,-0.026609912194183044
15,mm1_sojourn,250,oracle_minus_fixed,0.0,-0.01577777777777778,-0.04361059108602022
15,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.04999999999999999,0.01733333333333331,0.0046934069951348745
15,mm1_sojourn,500,plugin_sd_nw_minus_fixed,0.03999999999999998,0.015111111111111075,-0.024360763039312477
15,mm1_sojourn,500,oracle_minus_fixed,-0.010000000000000009,-0.0022222222222222365,-0.029054170034447352
15,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,-0.019999999999999962,0.02066666666666664,0.006398664143884236
15,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.04000000000000001,0.034444444444444444,-0.011174282073029645
15,mm1_sojourn,1000,oracle_minus_fixed,0.05999999999999997,0.013777777777777805,-0.01757294621691388
15,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.41,0.19377777777777777,0.11638594115735157
15,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.10999999999999999,0.05400000000000005,-0.027679598018309354
15,raised_floor_gauss,100,oracle_minus_fixed,-0.3,-0.13977777777777772,-0.14406553917566092
15,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.35000000000000003,0.16200000000000003,0.10419605751448019
15,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,0.010000000000000009,0.040000000000000036,-0.026915235190424353
15,raised_floor_gauss,250,oracle_minus_fixed,-0.34,-0.122,-0.13111129270490454
15,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.23000000000000004,0.11022222222222222,0.06729811183190446
15,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.030000000000000027,-0.0037777777777778243,-0.05109000389084897
15,raised_floor_gauss,500,oracle_minus_fixed,-0.26000000000000006,-0.11400000000000005,-0.11838811572275343
15,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.16000000000000003,0.07400000000000004,0.045231531085210094
15,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.06,-0.004222222222222155,-0.04140519787844808
15,raised_floor_gauss,1000,oracle_minus_fixed,-0.22000000000000003,-0.07822222222222219,-0.08663672896365818
15,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.33999999999999997,0.16422222222222213,0.05854531352206235
15,raised_floor_t3,100,plugin_sd_nw_minus_fixed,-0.050000000000000044,-0.006888888888889,-0.0697391251212087
15,raised_floor_t3,100,oracle_minus_fixed,-0.39,-0.17111111111111113,-0.12828443864327105
15,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.17000000000000004,0.09466666666666668,0.05472837171777546
15,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.10999999999999999,-0.05755555555555564,-0.08243055335050306
15,raised_floor_t3,250,oracle_minus_fixed,-0.28,-0.15222222222222231,-0.13715892506827854
15,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.15999999999999998,0.07511111111111102,0.04476249426745721
15,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.10999999999999999,-0.06533333333333335,-0.07964603805848505
15,raised_floor_t3,500,oracle_minus_fixed,-0.26999999999999996,-0.14044444444444437,-0.12440853232594226
15,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.09000000000000002,0.061111111111111116,0.013233346397647242
15,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.18000000000000005,-0.08333333333333337,-0.1165185878242892
15,raised_floor_t3,1000,oracle_minus_fixed,-0.2700000000000001,-0.1444444444444445,-0.12975193422193643
16,mm1_sojourn,100,plugin_sd_nw_minus_oracle,-0.06999999999999995,-0.0397777777777778,0.024508768057774327
16,mm1_sojourn,100,plugin_sd_nw_minus_fixed,-0.10999999999999999,-0.035555555555555535,-0.061449349881015386
16,mm1_sojourn,100,oracle_minus_fixed,-0.040000000000000036,0.004222222222222266,-0.08595811793878971
16,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.04999999999999999,0.00666666666666664,0.017467986349865655
16,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.09,0.017555555555555533,0.014596189096014872
16,mm1_sojourn,250,oracle_minus_fixed,0.04000000000000001,0.010888888888888892,-0.002871797253850783
16,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.04999999999999999,0.018666666666666665,0.007268229339184237
16,mm1_sojourn,500,plugin_sd_nw_minus_fixed,0.06,0.008000000000000007,-0.017437917259860478
16,mm1_sojourn,500,oracle_minus_fixed,0.010000000000000009,-0.010666666666666658,-0.024706146599044715
16,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.0,0.009999999999999953,0.006770684700635618
16,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,-0.03,0.0006666666666666488,-0.014123979840686085
16,mm1_sojourn,1000,oracle_minus_fixed,-0.03,-0.009333333333333305,-0.020894664541321703
16,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.38,0.20088888888888887,0.12062209851752886
16,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.26,0.09999999999999995,0.04525192690551427
16,raised_floor_gauss,100,oracle_minus_fixed,-0.12,-0.10088888888888892,-0.07537017161201459
16,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.2,0.12422222222222223,0.05289330289656509
16,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,0.06000000000000005,0.03266666666666668,-0.026253442422502424
16,raised_floor_gauss,250,oracle_minus_fixed,-0.13999999999999996,-0.09155555555555556,-0.07914674531906751
16,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.25,0.10488888888888892,0.054498774534536706
16,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.09999999999999998,-0.01866666666666672,-0.058674271659534274
16,raised_floor_gauss,500,oracle_minus_fixed,-0.35,-0.12355555555555564,-0.11317304619407098
16,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.16999999999999998,0.0757777777777778,0.043744654715019024
16,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.10000000000000003,-0.01222222222222219,-0.054184655248032926
16,raised_floor_gauss,1000,oracle_minus_fixed,-0.27,-0.088,-0.09792930996305195
16,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.44,0.19199999999999998,0.1478973464034962
16,raised_floor_t3,100,plugin_sd_nw_minus_fixed,0.13,0.030222222222222206,0.006696903281480704
16,raised_floor_t3,100,oracle_minus_fixed,-0.31,-0.16177777777777777,-0.1412004431220155
16,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.14999999999999997,0.11822222222222226,0.058275102979102086
16,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.19000000000000006,-0.037333333333333274,-0.10618185228048249
16,raised_floor_t3,250,oracle_minus_fixed,-0.34,-0.15555555555555553,-0.1644569552595846
16,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.10000000000000003,0.076888888888889,0.04799720146295497
16,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.15999999999999992,-0.05488888888888882,-0.07462228398648355
16,raised_floor_t3,500,oracle_minus_fixed,-0.25999999999999995,-0.13177777777777783,-0.12261948544943851
16,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.07999999999999996,0.04888888888888887,0.025501315083112555
16,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.25,-0.1146666666666667,-0.11586625315946311
16,raised_floor_t3,1000,oracle_minus_fixed,-0.32999999999999996,-0.16355555555555557,-0.14136756824257568
17,mm1_sojourn,100,plugin_sd_nw_minus_oracle,0.04999999999999999,0.014444444444444454,-0.006515710999433114
17,mm1_sojourn,100,plugin_sd_nw_minus_fixed,0.010000000000000009,-0.029555555555555585,-0.0395684757583898
17,mm1_sojourn,100,oracle_minus_fixed,-0.03999999999999998,-0.04400000000000004,-0.03305276475895669
17,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.03,0.013777777777777764,-0.0023389684271105937
17,mm1_sojourn,250,plugin_sd_nw_minus_fixed,-0.020000000000000018,-0.0008888888888889113,-0.035924570406899836
17,mm1_sojourn,250,oracle_minus_fixed,-0.05000000000000002,-0.014666666666666675,-0.03358560197978924
17,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.04999999999999999,0.018888888888888872,0.032831640094500056
17,mm1_sojourn,500,plugin_sd_nw_minus_fixed,-0.020000000000000018,0.002888888888888941,-0.0058802427252894335
17,mm1_sojourn,500,oracle_minus_fixed,-0.07,-0.01599999999999993,-0.03871188281978949
17,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.12,0.03155555555555556,0.014969662352595225
17,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.17,0.03466666666666668,0.0017764857912927756
17,mm1_sojourn,1000,oracle_minus_fixed,0.05000000000000002,0.00311111111111112,-0.01319317656130245
17,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.45999999999999996,0.2106666666666667,0.11247184549956347
17,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.09999999999999998,0.06688888888888894,-0.016107142044881784
17,raised_floor_gauss,100,oracle_minus_fixed,-0.36,-0.14377777777777775,-0.12857898754444524
17,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.27,0.10600000000000004,0.07525822621393655
17,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,-0.030000000000000027,0.003555555555555534,-0.06126738082698538
17,raised_floor_gauss,250,oracle_minus_fixed,-0.30000000000000004,-0.1024444444444445,-0.13652560704092193
17,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.19000000000000006,0.11155555555555549,0.05685310928544328
17,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,0.0,0.01844444444444443,-0.04103081660822232
17,raised_floor_gauss,500,oracle_minus_fixed,-0.19000000000000006,-0.09311111111111106,-0.0978839258936656
17,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.18,0.09044444444444444,0.04006163289039737
17,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.030000000000000027,0.00555555555555548,-0.05022124560390816
17,raised_floor_gauss,1000,oracle_minus_fixed,-0.21000000000000002,-0.08488888888888896,-0.09028287849430552
17,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.20000000000000007,0.11199999999999996,0.05871824439617333
17,raised_floor_t3,100,plugin_sd_nw_minus_fixed,-0.15999999999999992,-0.07866666666666672,-0.09652284117156218
17,raised_floor_t3,100,oracle_minus_fixed,-0.36,-0.19066666666666668,-0.15524108556773553
17,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.040000000000000036,0.031777777777777766,0.0006539933762559347
17,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.20999999999999996,-0.1091111111111111,-0.15904327301214183
17,raised_floor_t3,250,oracle_minus_fixed,-0.25,-0.14088888888888887,-0.15969726638839776
17,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.15999999999999998,0.08355555555555552,0.04463339606677319
17,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.13,-0.08244444444444443,-0.09687029806046832
17,raised_floor_t3,500,oracle_minus_fixed,-0.29,-0.16599999999999995,-0.1415036941272415
17,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.06000000000000005,0.03266666666666673,0.0155572308947938
17,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.22999999999999998,-0.10622222222222216,-0.1289219090188579
17,raised_floor_t3,1000,oracle_minus_fixed,-0.29000000000000004,-0.1388888888888889,-0.1444791399136517
18,mm1_sojourn,100,plugin_sd_nw_minus_oracle,-0.09000000000000002,-0.03222222222222222,0.0027746585753702785
18,mm1_sojourn,100,plugin_sd_nw_minus_fixed,-0.14,-0.03199999999999999,-0.058257096012050466
18,mm1_sojourn,100,oracle_minus_fixed,-0.04999999999999999,0.00022222222222223476,-0.061031754587420745
18,mm1_sojourn,250,plugin_sd_nw_minus_oracle,0.19,0.03422222222222221,0.034690346322776594
18,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.2,0.05533333333333333,0.02271670394071776
18,mm1_sojourn,250,oracle_minus_fixed,0.010000000000000009,0.021111111111111122,-0.011973642382058836
18,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.1,0.019555555555555576,0.011468105431763062
18,mm1_sojourn,500,plugin_sd_nw_minus_fixed,0.14,0.01977777777777777,0.007088546859807865
18,mm1_sojourn,500,oracle_minus_fixed,0.04000000000000001,0.00022222222222219312,-0.004379558571955197
18,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.050000000000000044,0.006000000000000033,0.012303913470895711
18,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,0.18000000000000002,0.039333333333333345,0.0013239242871946333
18,mm1_sojourn,1000,oracle_minus_fixed,0.12999999999999998,0.03333333333333331,-0.010979989183701078
18,raised_floor_gauss,100,plugin_sd_nw_minus_oracle,0.38,0.18666666666666665,0.10630422731209455
18,raised_floor_gauss,100,plugin_sd_nw_minus_fixed,0.10999999999999999,0.08466666666666672,-0.015275514490915021
18,raised_floor_gauss,100,oracle_minus_fixed,-0.27,-0.10199999999999992,-0.12157974180300957
18,raised_floor_gauss,250,plugin_sd_nw_minus_oracle,0.28,0.12777777777777782,0.06686969408043063
18,raised_floor_gauss,250,plugin_sd_nw_minus_fixed,-0.009999999999999898,0.023333333333333345,-0.03690368753001251
18,raised_floor_gauss,250,oracle_minus_fixed,-0.2899999999999999,-0.10444444444444448,-0.10377338161044314
18,raised_floor_gauss,500,plugin_sd_nw_minus_oracle,0.21000000000000002,0.10355555555555551,0.05203695341358666
18,raised_floor_gauss,500,plugin_sd_nw_minus_fixed,-0.04999999999999993,-0.0008888888888888835,-0.06539198454681877
18,raised_floor_gauss,500,oracle_minus_fixed,-0.25999999999999995,-0.1044444444444444,-0.11742893796040543
18,raised_floor_gauss,1000,plugin_sd_nw_minus_oracle,0.19,0.058666666666666645,0.02763617415023993
18,raised_floor_gauss,1000,plugin_sd_nw_minus_fixed,-0.020000000000000018,-0.012666666666666687,-0.03757441768897041
18,raised_floor_gauss,1000,oracle_minus_fixed,-0.21000000000000002,-0.07133333333333333,-0.06521059183921034
18,raised_floor_t3,100,plugin_sd_nw_minus_oracle,0.43000000000000005,0.17911111111111114,0.0828472066697906
18,raised_floor_t3,100,plugin_sd_nw_minus_fixed,0.21000000000000008,0.05177777777777781,-0.025567597381212614
18,raised_floor_t3,100,oracle_minus_fixed,-0.21999999999999997,-0.12733333333333333,-0.10841480405100322
18,raised_floor_t3,250,plugin_sd_nw_minus_oracle,0.11000000000000004,0.06488888888888883,0.01129097373309973
18,raised_floor_t3,250,plugin_sd_nw_minus_fixed,-0.25,-0.10488888888888898,-0.10999662483177061
18,raised_floor_t3,250,oracle_minus_fixed,-0.36000000000000004,-0.1697777777777778,-0.12128759856487034
18,raised_floor_t3,500,plugin_sd_nw_minus_oracle,0.13,0.06199999999999997,0.04774293349155598
18,raised_floor_t3,500,plugin_sd_nw_minus_fixed,-0.16000000000000003,-0.07755555555555549,-0.09257402489070302
18,raised_floor_t3,500,oracle_minus_fixed,-0.29000000000000004,-0.13955555555555546,-0.140316958382259
18,raised_floor_t3,1000,plugin_sd_nw_minus_oracle,0.07999999999999996,0.04711111111111105,0.018611903974593003
18,raised_floor_t3,1000,plugin_sd_nw_minus_fixed,-0.19000000000000006,-0.11288888888888882,-0.13068604021332797
18,raised_floor_t3,1000,oracle_minus_fixed,-0.27,-0.15999999999999986,-0.14929794418792097
19,mm1_sojourn,100,plugin_sd_nw_minus_oracle,-0.010000000000000009,0.0042222222222222106,0.00419829651699323
19,mm1_sojourn,100,plugin_sd_nw_minus_fixed,0.030000000000000027,-0.0037777777777777966,-0.03332318302401606
19,mm1_sojourn,100,oracle_minus_fixed,0.040000000000000036,-0.008000000000000007,-0.03752147954100929
19,mm1_sojourn,250,plugin_sd_nw_minus_oracle,-0.019999999999999962,0.008888888888888863,0.01483879958225226
19,mm1_sojourn,250,plugin_sd_nw_minus_fixed,0.0,0.011111111111111127,-0.028927979529006345
19,mm1_sojourn,250,oracle_minus_fixed,0.019999999999999962,0.0022222222222222643,-0.043766779111258605
19,mm1_sojourn,500,plugin_sd_nw_minus_oracle,0.09,0.027999999999999997,0.020373894550058627
19,mm1_sojourn,500,plugin_sd_nw_minus_fixed,0.06,0.022888888888888875,0.006388515871360773
19,mm1_sojourn,500,oracle_minus_fixed,-0.03,-0.005111111111111122,-0.013985378678697855
19,mm1_sojourn,1000,plugin_sd_nw_minus_oracle,0.0,-0.0022222222222222088,-0.005930782142892069
19,mm1_sojourn,1000,plugin_sd_nw_minus_fixed,-0.04000000000000001,-0.012222222222222204,-0.03528620270639579
